NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
ARAÇUAÍ,MG,927,482.6920172599784,510.0046386192017,491.3611650485437,521.0771305285868,619.8921251348436,1.9944061962134247,1
ARCOS,MG,444,506.0993243243244,541.4808558558559,526.4644144144145,581.5905405405406,672.072072072072,3.231947483588621,2
ARCOVERDE,PE,1805,476.4506925207757,510.5190027700832,494.93927977839337,527.1853185595568,610.803324099723,1.845349829351536,1
AREADO,MG,435,494.1850574712644,524.1268965517241,508.2289655172414,548.6825287356322,635.448275862069,2.5641025641025643,2
AREIA,PB,457,467.7800875273523,488.0409190371992,470.8442013129103,495.6783369803064,614.0481400437636,1.6394316163410303,1
AREIA BRANCA,RN,668,461.1748502994012,485.4221556886228,471.0898203592814,486.4709580838323,575.1197604790419,1.5295758928571428,0
ARENÁPOLIS,MT,195,450.32153846153847,473.225641025641,457.2466666666666,488.3615384615385,562.4615384615385,2.5197628458498023,0
ARINOS,MG,403,470.88287841191067,488.8642679900744,476.92605459057074,501.9434243176179,568.9826302729529,1.8962264150943395,1
ARIPUANÃ,MT,79,488.4822784810127,523.573417721519,496.0227848101266,514.4037974683545,607.3417721518987,3.091743119266055,1
ARIQUEMES,RO,1093,475.0354071363221,500.692406221409,486.3445562671546,513.1451052150046,596.4684354986276,2.401105651105651,1
AROEIRAS,PB,365,452.4150684931506,471.66821917808215,450.7208219178082,475.8643835616438,590.5753424657535,1.1655555555555557,0
ARRAIAS,TO,279,442.4326164874552,466.64695340501794,444.8204301075269,461.2616487455197,530.5376344086021,1.4025974025974026,0
ARROIO DO MEIO,RS,136,517.7014705882352,546.5860294117647,530.4,572.0139705882352,661.9117647058823,3.774074074074074,2
ARROIO GRANDE,RS,206,475.1839805825242,501.328640776699,490.2655339805825,509.5703883495146,572.4271844660194,2.181666666666666,1
ARTUR NOGUEIRA,SP,478,499.5140167364017,536.6355648535565,518.1437238493725,546.2228033472803,613.8493723849373,3.377151799687011,2
ARUJÁ,SP,973,498.515210688592,543.1188078108942,522.7653648509764,551.0724563206578,621.1510791366907,3.4376434583014537,2
ASSARÉ,CE,545,454.5266055045872,480.86899082568806,468.5783486238532,492.9666055045871,530.5688073394496,1.0406290956749673,0
ASSAÍ,PR,403,488.801240694789,516.0305210918114,501.4722084367245,529.6898263027296,596.6749379652606,2.542887029288703,1
ASSIS,SP,1283,506.7835541699143,544.1119251753702,528.2778643803586,567.4438035853468,655.0428682774747,3.912384716732543,2
ASSIS CHATEAUBRIAND,PR,502,493.432470119522,515.3679282868526,504.6085657370518,541.4211155378487,611.8326693227092,3.193043478260869,2
ASTORGA,PR,297,485.9969696969697,517.3686868686868,504.8542087542088,529.8252525252525,605.3872053872054,3.2130102040816326,1
ATALAIA,AL,269,450.55985130111526,479.2423791821561,464.45799256505575,482.0557620817844,576.1338289962825,1.3415841584158417,0
ATIBAIA,SP,1463,519.8486671223513,553.7556390977444,535.0159261790841,580.3641148325358,651.4012303485988,4.281232801320859,2
AUGUSTINÓPOLIS,TO,440,456.9752272727273,477.3863636363636,466.9756818181818,488.335,591.1363636363636,1.771103896103896,0
AUGUSTO CORRÊA,PA,318,446.3738993710692,472.3911949685535,446.0103773584905,463.0091194968553,580.2515723270441,1.1398305084745763,0
AURIFLAMA,SP,279,489.4921146953404,517.1670250896058,502.3483870967742,552.5763440860214,637.5627240143369,2.86,2
AURORA,CE,488,461.9329918032786,487.31700819672136,474.7,504.2829918032787,660.0,1.116122840690979,1
AURORA DO PARÁ,PA,141,448.5028368794326,479.5141843971632,455.2163120567376,469.47304964539006,545.3900709219859,1.6022099447513811,0
AUTAZES,AM,212,432.94764150943394,446.5919811320755,430.5165094339623,449.2396226415095,497.8301886792453,1.1244274809160306,0
AVARÉ,SP,778,517.1141388174807,545.3982005141388,532.7215938303342,578.3030848329049,643.9331619537276,3.82996632996633,2
AÇAILÂNDIA,MA,1539,463.85984405458095,494.2500974658869,475.2579597141001,498.2263157894737,600.6627680311891,1.91877166914314,1
AÇU,RN,1352,476.4822485207101,500.7459319526627,481.8917899408284,506.92048816568047,615.3254437869823,1.6687383467992545,1
BACABAL,MA,2032,459.5076279527559,485.32440944881887,471.1453248031496,492.9622047244095,590.7185039370079,1.4876447876447876,1
BACURI,MA,325,442.38461538461536,456.43815384615385,440.9996923076922,466.0972307692308,548.4307692307692,1.0774487471526195,0
BAEPENDI,MG,253,495.0126482213439,521.8256916996047,510.2498023715415,549.201581027668,665.296442687747,2.21160409556314,2
BAGÉ,RS,1340,487.49641791044775,520.9573134328358,507.6594029850746,525.6892537313432,583.7313432835821,2.6161375661375663,1
BAIXA GRANDE,BA,483,467.4345755693582,498.6569358178053,477.1687370600414,504.0163561076605,609.9792960662526,1.2807133421400263,1
BAIXO GUANDU,ES,313,497.95974440894565,529.6680511182109,506.33226837060704,547.4460063897764,629.3290734824282,2.131853785900783,2
BAIÃO,PA,407,443.8302211302211,468.1690417690417,438.8083538083538,461.47297297297297,592.1867321867322,1.1327639751552796,0
BALNEÁRIO CAMBORIÚ,SC,1348,513.5195103857567,547.8244807121662,526.5663204747775,566.1921364985163,639.2878338278932,4.317714285714286,2
BALSAS,MA,1906,464.1664218258132,482.9548793284365,469.2715634837356,494.2847848898217,588.2266526757608,2.083560399636694,1
BAMBUÍ,MG,362,506.8160220994475,540.0878453038674,518.0817679558011,554.6325966850828,657.9005524861878,3.0398009950248754,2
BANABUIÚ,CE,207,457.6082125603865,483.319806763285,476.0734299516908,494.3859903381642,542.512077294686,1.2443502824858756,0
BANANEIRAS,PB,782,462.64565217391305,483.3572890025576,467.1047314578005,492.6482097186701,611.3299232736573,1.455522971652004,1
BANDEIRANTES,PR,614,474.7765472312704,496.8394136807818,490.8592833876221,517.7998371335505,585.0814332247558,2.820224719101124,1
BARAÚNA,RN,370,462.29243243243246,486.44054054054055,471.921081081081,494.0024324324325,645.027027027027,1.4910714285714286,1
BARBACENA,MG,2686,512.4059940431869,547.0793373045422,524.9965003723008,572.0124720774386,654.8101265822785,2.8393930718580016,2
BARBALHA,CE,1153,494.1542931483088,518.1683434518646,499.8168256721596,529.8536860364268,650.3209019947961,1.743417023882425,2
BARCARENA,PA,1847,468.42663779101247,495.93941526800216,472.5190579317812,488.1159177043855,585.9447753113157,1.814540059347181,1
BARCELOS,AM,123,448.949593495935,483.269918699187,459.20243902439023,467.1512195121951,543.5772357723578,1.7651515151515151,0
BARRA,BA,583,452.6955403087479,473.01217838765007,458.8200686106346,475.7480274442538,576.7409948542024,1.2949816401468788,0
BARRA BONITA,SP,487,507.2952772073922,539.4843942505134,529.871252566735,558.7158110882956,634.1273100616016,3.2291280148423005,2
BARRA DA ESTIVA,BA,793,470.2621689785624,496.1583858764186,476.4997477931904,508.7738965952081,602.4716267339218,1.514871794871795,1
BARRA DE GUABIRABA,PE,149,455.4469798657718,474.8818791946308,461.8825503355704,491.6261744966443,632.48322147651,1.3728813559322033,1
BARRA DE SÃO FRANCISCO,ES,506,477.9709486166008,505.39209486166,488.4614624505929,521.1839920948617,595.4150197628459,2.341732283464567,1
BARRA DO BUGRES,MT,295,466.402372881356,490.6386440677966,473.9884745762712,500.5542372881356,577.1525423728814,2.733100233100233,1
BARRA DO CHOÇA,BA,311,463.30321543408354,492.7067524115755,472.3945337620579,498.2691318327975,594.0192926045016,1.5356394129979036,1
BARRA DO CORDA,MA,816,460.8014705882353,488.33370098039217,469.6946078431373,492.5927696078432,586.7892156862745,1.607976653696498,1
BARRA DO GARÇAS,MT,1230,480.3624390243903,508.86487804878055,490.6924390243902,513.7226016260163,583.9349593495934,2.757821901323706,1
BARRA DO PIRAÍ,RJ,620,503.9870967741936,538.6383870967742,522.820806451613,551.7116129032258,678.7741935483871,3.08029197080292,2
BARRA DO TURVO,SP,24,471.2833333333333,492.325,505.4916666666666,491.04583333333335,569.1666666666666,1.9387755102040816,1
BARRA MANSA,RJ,1386,496.065367965368,531.1487734487735,515.891847041847,547.2525974025974,686.6233766233767,2.9828209764918627,2
BARRAS,PI,1366,450.75724743777454,473.4714494875549,455.3161786237189,478.35021961932654,589.7950219619327,1.0621565934065933,0
BARREIRA,CE,293,465.9723549488055,485.6552901023891,482.420819112628,505.41877133105805,573.037542662116,1.1670305676855894,1
BARREIRAS,BA,4045,485.9046229913473,509.1352039555006,489.758739184178,517.599283065513,643.8912237330037,2.217069514708638,1
BARREIRINHA,AM,337,439.0590504451038,457.9756676557863,437.0240356083086,447.0540059347181,496.2017804154303,0.9587786259541984,0
BARREIRINHAS,MA,507,452.1865877712032,472.8453648915187,455.6514792899408,481.0564102564103,556.9230769230769,1.214572192513369,0
BARREIROS,PE,825,460.2289696969697,475.2667878787879,473.88206060606063,496.8511515151515,596.0,1.4937679769894534,1
BARRETOS,SP,1258,505.881240063593,529.5661367249602,514.6131955484897,553.1828298887123,632.1780604133545,3.4339298004129386,2
BARRINHA,SP,214,484.1855140186916,522.711214953271,505.7373831775701,530.538785046729,600.0934579439253,2.4767025089605736,1
BARRO,CE,420,469.87142857142857,498.85547619047617,482.4638095238095,517.4830952380952,642.2380952380952,1.2347740667976423,1
BARROQUINHA,CE,290,448.7751724137931,482.7706896551724,465.79413793103447,488.23,537.3793103448276,1.1124661246612466,0
BARUERI,SP,3715,502.351736204576,543.0241453566622,526.1826379542396,556.6227456258412,622.5033647375504,3.493,2
BARÃO DE COCAIS,MG,316,506.4661392405063,534.9550632911393,518.2522151898735,566.1835443037975,648.9873417721519,3.389593908629441,2
BARÃO DE GRAJAÚ,MA,334,455.53682634730535,471.4467065868264,456.1269461077844,481.1488023952096,574.1317365269462,1.191609977324263,0
BATAGUASSU,MS,256,461.074609375,488.088671875,475.16484375,503.14296875,555.0,2.358662613981763,1
BATALHA,AL,768,458.93203125,477.55963541666665,459.33125,490.2403645833333,589.5572916666666,1.2417035398230087,0
BATATAIS,SP,790,508.92772151898737,538.3399999999999,521.5959493670886,564.2045569620253,651.0886075949367,3.3416009019165727,2
BATURITÉ,CE,923,456.6107258938245,482.2537378114843,473.2687973997833,491.35178764897074,578.136511375948,1.118399339933993,0
BAURU,SP,3580,522.520530726257,554.9165363128492,535.7938268156424,582.8674581005587,651.0949720670391,4.4278457631032095,2
BAYEUX,PB,1213,467.3345424567189,493.9129431162408,481.1617477328936,497.245342126958,600.7749381698269,1.582672361195851,1
BEBEDOURO,SP,901,519.4391786903441,542.6792452830189,528.7469478357381,577.9578246392897,660.4439511653718,4.121452894438138,2
BEBERIBE,CE,778,455.0158097686375,486.7122107969152,478.6181233933162,490.3827763496144,552.5706940874036,1.2134009009009008,0
BELA CRUZ,CE,342,469.1266081871345,482.3473684210526,484.193567251462,505.5102339181287,551.9298245614035,1.3234624145785876,1
BELA VISTA,MS,186,471.6747311827957,496.4672043010752,476.3155913978495,505.7462365591398,562.3655913978495,2.3036529680365296,1
BELFORD ROXO,RJ,1960,473.0068367346939,506.52091836734695,490.6860204081632,500.2670918367347,586.030612244898,1.8520950594121328,1
BELO HORIZONTE,MG,36665,531.9447674894313,571.9677076230738,545.7943133778808,592.8796563480158,678.6417564434747,4.225819473599225,2
BELO JARDIM,PE,1088,472.1159926470588,497.4322610294118,488.4068933823529,515.5656250000001,635.7536764705883,1.672983870967742,1
BELO ORIENTE,MG,150,487.1573333333334,512.5346666666667,499.4453333333333,536.1133333333333,656.9333333333333,2.561728395061728,2
BELÉM,PA,38069,482.9297696288318,516.5896135963645,492.604389398198,511.4839370616512,626.8480916231055,2.2956494801448235,1
BELÉM DO SÃO FRANCISCO,PE,533,448.9427767354597,471.0210131332082,460.8243902439024,481.0746716697936,571.5572232645403,1.158605974395448,0
BENEVIDES,PA,1212,465.85973597359737,493.00800330033,469.5360561056105,483.0080858085809,597.5577557755776,1.5363423212192262,1
BENJAMIN CONSTANT,AM,445,421.93011235955055,433.0752808988764,410.8719101123596,437.5258426966293,422.561797752809,0.8814858490566038,0
BENTO GONÇALVES,RS,944,520.4989406779661,558.5577330508474,533.888029661017,578.4203389830509,655.5508474576271,4.346311475409836,2
BEQUIMÃO,MA,182,453.7043956043956,470.7857142857143,449.9379120879121,475.4818681318681,556.4835164835165,1.2330508474576272,0
BERTIOGA,SP,346,486.742774566474,513.1283236994219,506.4291907514451,525.1884393063584,579.7109826589596,2.623106060606061,1
BERURI,AM,102,437.0186274509804,453.3117647058824,438.0049019607843,462.1372549019608,508.62745098039215,0.9933993399339934,0
BETIM,MG,3601,501.3450708136629,539.5027770063871,519.8514579283533,549.1373507359067,631.4190502638156,2.8008689355539462,2
BEZERROS,PE,1088,477.0170955882353,499.2028492647058,489.43777573529417,513.7999080882354,613.0330882352941,1.338192419825073,1
