COD_MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,MUNICIPIO,RENDA_FAMILIAR_SM_MEDIA
1100304,RO,1991,480.358211953792,560.9891511803114,518.247714716223,518.3419889502762,470.1958814665997,509.6265896534404,VILHENA,1.9539641943734016
1100320,RO,505,461.29960396039604,540.4425742574257,489.29425742574256,493.8950495049505,439.2079207920792,484.8278811881188,SÃO MIGUEL DO GUAPORÉ,1.4620886981402004
1100346,RO,399,463.94812030075184,546.4639097744362,502.25263157894733,505.4200501253133,459.89974937343356,495.5968922305764,ALVORADA D'OESTE,1.5723062381852553
1100403,RO,171,462.81812865497074,535.766081871345,490.0625730994152,502.2625730994152,448.8888888888889,487.95964912280704,ALTO PARAÍSO,1.4029411764705881
1100452,RO,487,470.2544147843942,545.5593429158112,498.52156057494864,503.8264887063655,435.56468172484597,490.74529774127313,BURITIS,1.5845021037868163
1101302,RO,331,470.5084592145015,540.1619335347432,497.0851963746224,499.90060422960727,441.6918429003021,489.86960725075534,MIRANTE DA SERRA,1.6225490196078431
1101401,RO,247,469.00850202429154,534.9396761133603,493.1655870445344,497.05910931174094,437.89473684210526,486.41352226720653,MONTE NEGRO,1.6595563139931742
1101492,RO,389,461.2185089974293,536.7984575835476,495.0969151670951,494.15552699228795,444.16452442159385,486.2867866323908,SÃO FRANCISCO DO GUAPORÉ,1.3729433272394882
1200013,AC,433,456.40600461893763,538.8466512702079,491.0337182448037,492.44665127020784,460.3233256351039,487.81127020785226,ACRELÂNDIA,1.1362359550561798
1200104,AC,405,465.7634567901235,538.9728395061728,502.42716049382716,493.12493827160495,455.75308641975306,491.2082962962962,BRASILÉIA,1.3017826825127334
1200203,AC,3954,458.59858371269604,533.3218512898331,496.31684370257966,490.1843955488114,476.1911987860395,490.9225746079919,CRUZEIRO DO SUL,1.1799335028359084
1200252,AC,238,470.51848739495796,550.0731092436974,514.5760504201681,498.6726890756303,463.52941176470586,499.473949579832,EPITACIOLÂNDIA,1.3595100864553313
1200302,AC,500,451.19259999999997,528.071,488.0564,482.1012,442.68,478.42024000000004,FEIJÓ,1.0281293952180028
1200328,AC,42,455.25952380952384,536.8095238095239,482.9642857142857,494.53333333333336,442.85714285714283,482.48476190476197,JORDÃO,1.2137096774193548
1200336,AC,453,449.9141280353201,517.9799116997792,480.0730684326711,484.5271523178808,467.37306843267106,479.9734657836645,MÂNCIO LIMA,1.0494327390599676
1200351,AC,186,433.96774193548384,508.35053763440857,468.77473118279573,464.9806451612903,399.35483870967744,455.08569892473116,MARECHAL THAUMATURGO,0.843978102189781
1200385,AC,272,448.2448529411765,527.3764705882353,485.8867647058824,488.92610294117645,453.6764705882353,480.82213235294114,PLÁCIDO DE CASTRO,1.1497429305912596
1200393,AC,85,449.1894117647059,503.8329411764706,478.0152941176471,486.00117647058823,440.2352941176471,471.4548235294118,PORTO WALTER,0.8859649122807017
1200401,AC,17639,473.17770281762006,549.4436135835365,511.4308520891207,502.9725891490447,473.8443222404898,502.1738159759623,RIO BRANCO,1.461021272915946
1200435,AC,32,480.521875,549.928125,503.528125,505.85625,398.75,487.7168750000001,SANTA ROSA DO PURUS,1.2712765957446808
1200450,AC,793,458.64047919293824,536.409079445145,496.39394703657,490.8050441361917,440.25220680958387,484.5001513240858,SENADOR GUIOMARD,1.0865644724977457
1200500,AC,877,454.6888255416191,525.8556442417332,489.9492588369441,484.8297605473204,445.13112884834663,480.09092360319266,SENA MADUREIRA,1.0415969899665551
1200609,AC,561,451.99126559714796,525.3714795008913,482.8490196078431,477.1144385026738,445.204991087344,476.50623885918003,TARAUACÁ,1.251619170984456
1200708,AC,173,470.7023121387283,541.8601156069365,511.41791907514454,498.45953757225436,476.9942196531792,499.88682080924855,XAPURI,1.5325630252100841
1200807,AC,278,453.04244604316546,528.8546762589929,491.4467625899281,485.0359712230216,444.31654676258995,480.5392805755396,PORTO ACRE,0.9875
1300029,AM,121,447.2396694214876,522.6528925619834,472.4297520661157,470.3090909090909,413.3884297520661,465.2039669421488,ALVARÃES,1.1875
1300086,AM,107,440.2364485981309,525.8289719626168,482.36074766355136,479.43271028037384,409.1588785046729,467.4035514018691,ANAMÃ,1.1330128205128205
1300102,AM,135,449.23925925925926,516.6059259259259,480.5251851851852,479.99407407407404,413.77777777777777,468.02844444444446,ANORI,0.9490291262135923
1300144,AM,150,471.0326666666666,543.518,499.86,501.09200000000004,419.8666666666667,487.07386666666673,APUÍ,1.4766839378238341
1300300,AM,218,450.55825688073395,511.89174311926604,469.7183486238532,477.4788990825688,404.58715596330273,462.846880733945,AUTAZES,0.96494708994709
1300409,AM,105,463.0704761904762,538.2285714285714,493.5857142857143,488.6819047619048,449.14285714285717,486.5419047619048,BARCELOS,1.278497409326425
1300508,AM,360,454.26694444444445,516.585,473.89222222222224,474.25138888888887,435.72222222222223,470.9435555555556,BARREIRINHA,0.7341463414634146
1300607,AM,688,432.6074127906977,489.6783430232558,443.8361918604651,456.8816860465116,333.11046511627904,431.2228197674419,BENJAMIN CONSTANT,0.7011554621848739
1300631,AM,126,445.24285714285713,497.27222222222224,469.96984126984125,475.0825396825397,434.92063492063494,464.4976190476191,BERURI,0.8516949152542372
1300680,AM,204,443.12598039215686,515.9078431372549,475.0946078431373,474.1578431372549,440.5882352941176,469.77490196078435,BOA VISTA DO RAMOS,0.7479619565217391
1300706,AM,456,454.65109649122803,519.4537280701754,489.2063596491228,491.15241228070175,468.55263157894734,484.60324561403513,BOCA DO ACRE,1.3103756708407872
1300805,AM,275,438.82254545454543,507.31309090909093,471.0447272727273,473.58981818181815,411.92727272727274,460.5394909090909,BORBA,1.0864611260053618
1300839,AM,81,441.51604938271606,498.2716049382716,460.49876543209876,473.1641975308642,449.6296296296296,464.616049382716,CAAPIRANGA,1.0236220472440944
1300904,AM,63,441.6079365079365,513.0015873015873,470.26666666666665,488.5571428571428,404.12698412698415,463.5120634920635,CANUTAMA,1.1845794392523366
1301001,AM,185,461.2691891891892,519.4945945945946,478.9535135135135,495.61459459459456,456.2162162162162,482.3096216216216,CARAUARI,1.0665529010238908
1301100,AM,192,453.003125,529.728125,484.04010416666665,487.3380208333333,426.4583333333333,476.1135416666667,CAREIRO,1.22397476340694
1301159,AM,175,452.424,509.2382857142857,481.5388571428572,479.84457142857144,427.54285714285714,470.11771428571427,CAREIRO DA VÁRZEA,1.125
1301209,AM,1402,452.01982881597723,510.4706847360913,471.7839514978602,482.42417974322393,428.68758915834525,469.0772467902996,COARI,0.9664726720647774
1301308,AM,157,451.6547770700637,506.987898089172,466.32993630573253,483.0388535031847,404.96815286624206,462.5959235668791,CODAJÁS,0.9299568965517241
1301407,AM,280,459.73535714285714,521.8714285714286,479.6364285714286,489.4875,442.0,478.54614285714285,EIRUNEPÉ,1.071035242290749
1301506,AM,130,455.36846153846153,512.0838461538461,469.6876923076923,476.3023076923077,453.53846153846155,473.3961538461538,ENVIRA,0.9803030303030303
1301605,AM,133,465.7082706766917,520.696992481203,481.0593984962406,477.85714285714283,495.9398496240602,488.25233082706774,FONTE BOA,1.1760204081632653
1301704,AM,1024,459.31357421875,528.0169921875,487.0654296875,487.76689453125,420.72265625,476.57710937499996,HUMAITÁ,1.3591283459162664
1301803,AM,117,446.71623931623935,511.0982905982906,477.1290598290598,486.0752136752137,462.9059829059829,476.7849572649573,IPIXUNA,1.0078616352201257
1301852,AM,683,457.63674963396784,531.0566617862372,489.9231332357247,487.3869692532943,439.6193265007321,481.1245680819913,IRANDUBA,0.9877167630057804
1301902,AM,1848,460.3604978354978,535.4662337662337,493.5746753246753,492.43403679653676,461.45021645021643,488.657132034632,ITACOATIARA,1.0732323232323233
1301951,AM,64,454.9453125,501.5421875,476.0984375,468.146875,427.5,465.64656249999996,ITAMARATI,1.3078947368421052
1302108,AM,56,432.70535714285717,496.5392857142857,452.0982142857143,477.8589285714285,325.7142857142857,436.98321428571427,JAPURÁ,0.6302816901408451
1302306,AM,106,439.66320754716986,506.04716981132077,473.4169811320754,464.48867924528304,399.4339622641509,456.61,JUTAÍ,0.9176136363636364
1302405,AM,348,448.94281609195406,516.816091954023,481.7764367816092,480.7316091954023,428.5632183908046,471.36603448275866,LÁBREA,1.1954954954954955
1302504,AM,1498,459.590520694259,531.0230307076101,491.8854472630174,489.95841121495323,439.305740987984,482.35263017356476,MANACAPURU,1.0763858093126386
1302553,AM,91,452.4373626373627,518.4329670329671,471.3626373626374,494.5879120879121,429.010989010989,473.1663736263737,MANAQUIRI,1.1266891891891893
1302603,AM,55496,476.4556490557878,553.228540795733,513.7125324347701,509.88193203113735,475.1974917111143,505.69522920570853,MANAUS,1.4572443047547028
1302702,AM,270,450.3466666666667,521.2740740740741,481.76592592592596,482.70962962962966,429.3333333333333,473.08592592592595,MANICORÉ,0.9225427350427351
1302801,AM,78,444.0935897435898,512.7474358974359,474.50128205128203,482.37820512820514,385.12820512820514,459.7697435897436,MARAÃ,0.9714912280701754
1302900,AM,501,462.4588822355289,539.9401197604791,498.5754491017964,491.38942115768464,461.59680638722557,490.792135728543,MAUÉS,1.0673316708229426
1303007,AM,471,449.4677282377919,511.4887473460722,466.23609341825903,470.9471337579618,413.1210191082803,462.25214437367305,NHAMUNDÁ,0.8363564668769716
1303106,AM,225,446.49066666666664,514.5004444444445,473.75600000000003,483.6826666666667,421.5111111111111,467.98817777777776,NOVA OLINDA DO NORTE,0.8434278350515464
1303205,AM,141,459.02127659574467,522.154609929078,487.7914893617022,489.5014184397163,451.06382978723406,481.9065248226951,NOVO AIRÃO,1.1357758620689655
1303304,AM,163,442.89877300613495,510.9877300613497,466.7319018404908,467.7312883435583,463.0674846625767,470.28343558282205,NOVO ARIPUANÃ,0.925
1303403,AM,3267,456.6186103458831,528.7964799510254,487.72231404958677,484.8406183042547,442.3813896541169,480.07188246097337,PARINTINS,0.9044403519541641
1303502,AM,104,460.9884615384616,498.5903846153846,464.25,468.94038461538463,407.5,460.0538461538461,PAUINI,1.0696202531645569
1303536,AM,477,463.22159329140464,528.5450733752621,488.70838574423476,489.04528301886796,427.8825995807128,479.4805870020964,PRESIDENTE FIGUEIREDO,1.1903553299492386
1303569,AM,308,463.5350649350649,528.4808441558441,490.51038961038967,486.2772727272727,441.75324675324674,482.1113636363636,RIO PRETO DA EVA,1.2007186858316221
1303601,AM,103,453.79514563106795,509.2116504854369,472.08349514563105,482.91650485436895,433.9805825242718,470.3974757281553,SANTA ISABEL DO RIO NEGRO,0.9546875
1303700,AM,312,444.56121794871797,493.4919871794872,459.35769230769233,463.1243589743589,372.43589743589746,446.59423076923076,SANTO ANTÔNIO DO IÇÁ,0.7693050193050193
1303809,AM,411,458.2846715328467,528.0077858880779,492.0403892944039,483.892700729927,445.74209245742094,481.5935279805352,SÃO GABRIEL DA CACHOEIRA,1.4218995290423861
1303908,AM,257,433.8517509727626,504.78210116731515,456.82140077821015,461.39299610894943,379.2996108949416,447.2295719844357,SÃO PAULO DE OLIVENÇA,0.8195402298850575
1304005,AM,169,446.62958579881655,504.6550295857988,474.0041420118343,471.20355029585795,436.3313609467456,466.5647337278107,SILVES,0.803886925795053
1304062,AM,669,453.9494768310912,517.8381165919283,480.5385650224215,481.98714499252617,392.85500747384157,465.4336621823617,TABATINGA,1.235798237022527
1304104,AM,137,451.6941605839416,508.99854014598543,482.0496350364964,482.62554744525545,455.1824817518248,476.1100729927008,TAPAUÁ,0.9603960396039604
1304203,AM,690,464.85405797101447,531.3465217391304,498.1943478260869,495.29304347826087,481.04347826086956,494.14628985507244,TEFÉ,1.3413461538461537
1304237,AM,138,434.2514492753623,490.8594202898551,448.88115942028986,457.38695652173914,396.0869565217391,445.49318840579707,TONANTINS,0.7984293193717278
1304260,AM,58,433.61551724137934,523.9706896551724,471.6603448275862,468.36034482758623,407.2413793103448,460.9696551724138,UARINI,0.909375
1304302,AM,239,442.71673640167364,509.2803347280335,475.25481171548114,468.96987447698746,447.1966527196653,468.6836820083681,URUCARÁ,0.861878453038674
1304401,AM,156,451.65705128205127,520.9378205128205,476.4993589743589,476.87371794871797,412.8205128205128,467.7576923076923,URUCURITUBA,1.1334745762711864
1400050,RR,120,455.255,520.2716666666666,490.7275,485.805,446.1666666666667,479.6451666666667,ALTO ALEGRE,1.1210191082802548
1400100,RR,8288,485.3260255791506,556.9569618725868,517.4961027992279,516.5768581081081,473.4893822393822,509.96906611969115,BOA VISTA,1.732456531431119
1400159,RR,47,473.39148936170216,551.1723404255318,507.1468085106383,511.20851063829787,423.40425531914894,493.2646808510638,BONFIM,1.4456521739130435
1400209,RR,106,469.0830188679246,534.1103773584905,493.6754716981132,496.34245283018873,455.2830188679245,489.6988679245284,CARACARAÍ,1.25
1400308,RR,178,465.86179775280897,534.1252808988764,487.84550561797755,489.25393258426965,420.6741573033708,479.5521348314607,MUCAJAÍ,1.391705069124424
1400472,RR,191,467.36387434554973,537.2785340314136,491.59842931937175,484.2785340314136,432.35602094240835,482.5750785340314,RORAINÓPOLIS,1.2322695035460993
1400506,RR,191,449.93560209424083,520.234554973822,476.2335078534032,479.17748691099473,389.10994764397907,462.93821989528794,SÃO JOÃO DA BALIZA,1.2016806722689075
1500107,PA,5535,469.5339837398374,537.4913821138211,493.97360433604337,495.07056910569105,487.8373983739837,496.7813875338753,ABAETETUBA,1.0435349322210636
1500206,PA,653,453.76722817764164,532.6263399693721,485.60857580398164,488.0425727411945,444.90045941807045,480.9890352220521,ACARÁ,1.0276015228426396
1500404,PA,941,454.1092454835281,523.5331562167906,476.9139213602551,483.2807651434644,439.7662061636557,475.52065887353876,ALENQUER,0.9340124003542959
1500503,PA,256,455.621875,520.91015625,480.8234375,484.7578125,430.078125,474.43828125,ALMEIRIM,1.0848214285714286
1500602,PA,5418,466.89126984126983,542.8706533776301,496.155684754522,497.2289774824659,463.42561830933926,493.31444075304546,ALTAMIRA,1.4644546366633224
1500701,PA,202,445.8049504950495,519.350495049505,468.1485148514852,470.78762376237626,413.46534653465346,463.51138613861383,ANAJÁS,0.9389044943820225
1500800,PA,17283,483.58657640455937,564.7358039692183,519.0649308569114,515.5041138691199,505.5083029566626,517.6799456112942,ANANINDEUA,1.4249499278028785
1500909,PA,599,455.10183639398997,533.887979966611,479.9130217028381,487.2654424040067,462.30383973288815,483.6944240400668,AUGUSTO CORRÊA,0.8767899761336515
1501204,PA,740,449.305,515.5683783783784,471.8063513513514,482.3622972972973,456.8378378378378,475.175972972973,BAIÃO,0.8081395348837209
1501303,PA,3254,475.0049477566073,551.5419483712354,505.8683159188691,500.069668100799,474.34542102028274,501.3660602335587,BARCARENA,1.3600617723924924
1501402,PA,61492,488.4035402979249,568.5325896051519,523.2371918298315,521.800180511286,522.4643856111364,524.8875775710662,BELÉM,1.5432628213848456
1501501,PA,2018,472.794846382557,554.1223984142715,506.3739841427155,503.8594648166502,497.7304261645193,506.9762239841427,BENEVIDES,1.1777929155313351
1501709,PA,3879,464.24374838875997,538.8467904098994,492.07223511214227,494.6059809229183,490.5491105955143,496.0635730858468,BRAGANÇA,1.106798605414274
1501782,PA,653,460.01500765696784,531.6263399693721,482.49310872894335,484.47381316998474,430.75038284839206,477.8717304747321,BREU BRANCO,1.1184954751131222
1501808,PA,3422,457.374926943308,538.8588544710695,488.8309175920514,491.8146113383986,462.05143191116304,487.7861484511981,BREVES,1.0576835385316918
1501907,PA,593,452.0930860033727,527.2709949409781,480.4534569983137,480.8662731871838,447.72344013490726,477.68145025295115,BUJARU,1.0879814077025232
1502103,PA,5324,461.71457550713745,536.3182381667918,485.47635236664166,492.7060668670173,493.6814425244177,493.97933508640125,CAMETÁ,0.9367288832647896
1502152,PA,919,479.6881392818281,553.4472252448313,510.54026115342765,512.4857453754081,483.87377584330795,508.00702937976064,CANAÃ DOS CARAJÁS,1.7438737040527803
1502202,PA,3756,466.29281150159744,540.6986421725239,495.7109424920128,497.6978700745474,472.8168264110756,494.6434185303515,CAPANEMA,1.1924989420228522
1502301,PA,1947,460.91212121212124,533.0884951206986,486.52552645095017,490.28238315356964,461.4586543400103,486.45343605547004,CAPITÃO POÇO,0.90625
1502400,PA,6177,483.1865630564999,563.1850089039987,515.2370730127893,514.2383195726081,527.4307916464303,520.6555512384654,CASTANHAL,1.3798718813216453
1502707,PA,1930,460.6185492227979,526.480621761658,480.75782383419687,483.27336787564764,431.16062176165804,476.45819689119173,CONCEIÇÃO DO ARAGUAIA,1.1332760103181427
1502756,PA,496,454.20362903225805,531.2149193548387,483.4155241935484,486.01612903225805,448.91129032258067,480.75229838709674,CONCÓRDIA DO PARÁ,1.0902021772939348
1502806,PA,468,447.0549145299145,522.7536324786325,472.0425213675214,483.5628205128205,447.6923076923077,474.6212393162394,CURRALINHO,0.9489795918367347
1502905,PA,1190,459.03487394957983,531.8872268907563,486.5221848739496,481.5300840336135,449.109243697479,481.6167226890757,CURUÇÁ,0.90589417280643
1502939,PA,700,464.1581428571429,538.865,493.5917142857143,495.24100000000004,466.9428571428571,491.75974285714284,DOM ELISEU,1.3265124555160142
1502954,PA,570,461.0540350877193,521.4582456140351,481.0468421052632,485.84543859649125,411.9298245614035,472.2668771929824,ELDORADO DO CARAJÁS,1.270921985815603
1503044,PA,263,451.7859315589354,518.0372623574144,478.5342205323194,478.4684410646388,413.07984790874525,467.98114068441066,FLORESTA DO ARAGUAIA,1.2174657534246576
1503093,PA,300,469.57,549.9793333333333,500.27166666666665,500.7843333333333,466.26666666666665,497.3744,GOIANÉSIA DO PARÁ,1.2396640826873384
1503200,PA,1478,461.87050067659,539.817050067659,489.90798376184034,489.5729364005413,473.9377537212449,491.02124492557505,IGARAPÉ-AÇU,0.9080698835274542
1503309,PA,1321,454.20461771385317,526.0763058289175,481.5568508705526,487.17993943981827,462.52838758516276,482.3092202876608,IGARAPÉ-MIRI,0.8770569620253165
1503606,PA,2038,463.1284592737979,540.4594700686947,496.8364573110893,497.39764474975465,479.2639842983317,495.41720314033364,ITAITUBA,1.3263399153737658
1503705,PA,684,454.21944444444443,523.4470760233918,482.7720760233918,485.8093567251462,456.57894736842104,480.56538011695903,ITUPIRANGA,1.1300121506682868
1503804,PA,914,463.8774617067834,536.578555798687,491.76509846827133,493.9077680525164,458.0525164113786,488.83628008752737,JACUNDÁ,1.1955828779599271
1503903,PA,780,460.16153846153844,534.1455128205129,484.16999999999996,489.2088461538462,468.0769230769231,487.15256410256416,JURUTI,1.1191658391261172
1504000,PA,727,451.6635488308116,525.7034387895461,467.88184319119665,481.545667125172,436.80880330123796,472.7206602475929,LIMOEIRO DO AJURU,0.9476164079822617
1504059,PA,1179,458.5692960135708,532.1508905852418,487.12035623409673,488.1723494486853,454.58863443596266,484.1203053435114,MÃE DO RIO,0.9938639551192145
1504208,PA,9361,474.66536694797566,546.4715308193569,503.8868924260229,503.49865398995837,483.43125734430083,502.3907403055229,MARABÁ,1.5908462269859107
1504422,PA,3142,474.88574156588163,554.8111712285169,506.9755251432209,500.3937937619351,476.07893061744113,502.6290324633991,MARITUBA,1.1237605804111246
1504604,PA,1319,451.7545109931766,527.0429112964367,475.5100075815011,478.9558756633814,447.6876421531463,476.19018953752845,MOCAJUBA,0.8362179487179487
1504703,PA,1348,455.408234421365,526.015059347181,484.9853857566766,480.2450296735905,441.02373887240356,477.5354896142433,MOJU,0.9401162790697675
1504802,PA,1438,453.301668984701,527.6798331015299,478.8664812239221,484.3808066759388,467.46870653685676,482.33949930458976,MONTE ALEGRE,0.893953634085213
1505031,PA,356,467.4778089887641,544.3949438202247,494.46264044943825,503.08286516853934,449.8876404494382,491.8611797752809,NOVO PROGRESSO,1.713740458015267
1505064,PA,609,455.58505747126435,526.4623973727422,483.21280788177336,485.8706075533662,436.51888341543514,477.5299507389162,NOVO REPARTIMENTO,1.1353359173126616
1505106,PA,820,456.0315853658537,536.340243902439,484.1109756097561,483.1126829268293,460.9512195121951,484.1093414634146,ÓBIDOS,1.0995215311004785
1505205,PA,527,456.4707779886148,525.8935483870969,479.34573055028466,482.71100569259966,443.8709677419355,477.6584060721063,OEIRAS DO PARÁ,0.9719460227272727
1505304,PA,1276,466.5913009404389,542.3192006269593,492.8105015673981,497.5225705329154,479.54545454545456,495.75780564263323,ORIXIMINÁ,1.1659900062460962
1505486,PA,503,454.551689860835,523.0976143141153,479.08429423459245,481.17654075546716,442.90258449304173,476.16254473161024,PACAJÁ,1.2452667814113598
1505502,PA,2654,472.58183873398644,552.8922381311228,508.1801808590806,505.14905802562174,492.30595327807083,506.2218538055765,PARAGOMINAS,1.4453731343283582
1505536,PA,5869,477.82083830294766,551.853211790765,509.5079229851764,509.1692451865735,477.9792128130857,505.2660862157096,PARAUAPEBAS,1.7185249399839957
1505700,PA,421,454.0218527315915,538.7843230403801,490.0703087885986,490.5066508313539,436.43705463182897,481.96403800475065,PONTA DE PEDRAS,0.9378640776699029
1505809,PA,899,457.04894327030036,531.4459399332592,485.1120133481646,491.07085650723025,454.77196885428253,483.88994438264746,PORTEL,1.022961373390558
1505908,PA,367,446.22261580381473,514.1493188010899,471.341144414169,477.08092643051776,411.6076294277929,464.08032697547685,PORTO DE MOZ,1.1623762376237623
1506005,PA,378,447.1701058201058,503.94497354497355,455.4166666666667,462.7579365079365,397.56613756613757,453.37116402116396,PRAINHA,0.7266811279826464
1506138,PA,2452,464.02296084828714,528.8124796084828,489.13902936378463,489.32940456769984,441.87601957585645,482.63597879282213,REDENÇÃO,1.4808944482522275
1506187,PA,1015,461.33724137931034,534.2612807881773,489.4477832512315,497.7112315270936,462.16748768472905,488.9850049261083,RONDON DO PARÁ,1.342094196804037
1506195,PA,384,456.90625,522.671875,475.6895833333333,487.0864583333334,444.6354166666667,477.3979166666667,RURÓPOLIS,1.1059782608695652
1506203,PA,1391,460.963479511143,543.0601725377426,492.31883537023725,495.5702372393961,462.0848310567937,490.7995111430625,SALINÓPOLIS,0.9700996677740864
1506302,PA,923,455.8059588299025,527.8626218851571,473.0822318526544,474.0228602383532,449.31744312026,476.01822318526536,SALVATERRA,0.745752427184466
1506500,PA,1888,473.150688559322,550.8994173728813,502.24523305084745,500.808845338983,497.2669491525424,504.87422669491525,SANTA IZABEL DO PARÁ,1.2223893425010743
1506708,PA,334,455.3332335329341,518.6988023952096,478.3392215568862,488.86257485029944,409.34131736526945,470.1150299401197,SANTANA DO ARAGUAIA,1.4085648148148149
1506807,PA,12395,474.7182250907624,552.4253973376361,505.9029124647035,507.3711093182735,503.89350544574427,508.862229931424,SANTARÉM,1.4211809142561984
1507201,PA,373,456.97319034852546,527.4989276139411,486.66327077747985,476.3286863270778,437.96246648793567,477.085308310992,SÃO DOMINGOS DO CAPIM,1.2399553571428572
1507300,PA,429,461.037296037296,526.4920745920746,485.03543123543125,487.7920745920746,451.65501165501166,482.40237762237757,SÃO FÉLIX DO XINGU,1.5684628975265018
1507458,PA,454,452.9590308370044,514.3277533039648,478.2392070484582,478.32687224669604,436.07929515418505,471.9864317180616,SÃO GERALDO DO ARAGUAIA,1.2413294797687862
1507607,PA,1908,460.57363731656187,537.5166142557651,489.98516771488465,491.18857442348013,477.24318658280924,491.3014360587002,SÃO MIGUEL DO GUAMÁ,0.9176557863501483
1507706,PA,590,453.22457627118644,532.5074576271187,481.4020338983051,483.69389830508476,461.08474576271186,482.3825423728814,SÃO SEBASTIÃO DA BOA VISTA,0.8508827238335435
1507904,PA,892,461.5612107623318,526.3896860986547,481.2068385650224,481.79843049327354,488.27354260089686,487.8459417040359,SOURE,0.8940641247833622
1507953,PA,1085,463.71447004608297,539.7317050691245,493.0352073732719,495.15354838709675,464.8294930875576,491.29288479262675,TAILÂNDIA,1.1598897312198484
1508001,PA,1821,457.1096650192202,529.2673256452499,480.5908292147172,485.1424492037342,444.4590884129599,479.3138714991763,TOMÉ-AÇU,1.0457851946940522
1508084,PA,886,471.81196388261856,542.3144469525959,501.57674943566593,504.7322799097065,464.33408577878106,496.95390519187356,TUCUMÃ,1.4650982419855223
1508100,PA,3143,475.12357620108173,550.4606108813235,504.5046770601336,504.3869233216672,479.6436525612472,502.8238880050906,TUCURUÍ,1.3990123456790124
1508159,PA,496,459.8546370967742,529.4389112903226,486.45362903225805,485.6961693548387,431.69354838709677,478.6273790322581,URUARÁ,1.1898928024502298
1508209,PA,1640,459.19548780487804,535.8280487804878,486.58487804878047,489.52085365853657,456.9268292682927,485.61121951219513,VIGIA,0.9333570075757576
1508407,PA,1548,462.3722868217055,527.3886304909561,487.32015503875965,486.4642764857881,441.343669250646,480.97780361757106,XINGUARA,1.47467018469657
1600105,AP,207,449.3265700483092,520.3574879227053,469.50289855072464,466.5782608695652,398.84057971014494,460.9211594202899,AMAPÁ,1.070273631840796
1600279,AP,1553,458.80122343850616,534.9001287830007,489.6179652285898,489.7093367675467,443.8892466194462,483.38358016741785,LARANJAL DO JARI,1.0818743563336766
